temperature,top-k,top-p,text,label
0.5,10,0.5," Nigdy więcej nie wróce do tego hotelu, ponieważ rój pszczół nie jest w stanie mnie zabić. - Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie",Minus
0.5,10,0.5," Nigdy więcej nie wróce do tego hotelu, ponieważ rój pszczół jest zbyt wielki, aby mógł się zmieścić w nim człowiek. - Nie ma mowy - powiedział cicho. - Nie ma mowy. - Nie ma mowy - powtórzył. - Nie ma mowy. - Nie ma mowy - powtórzył. - Nie ma mowy. - Nie ma mowy - powtórzył. - Nie ma mowy. - Nie ma mowy - powtórzył. - Nie ma mowy. - Nie ma mowy - powtórzył. - Nie ma mowy. - Nie",Minus
0.5,10,0.5," Nigdy więcej nie wróce do tego hotelu, ponieważ rój pszczół jest już blisko. - Nie mogę się doczekać, kiedy będę mógł wrócić do domu - powiedział. - Nie mogę się doczekać, kiedy będę mógł wrócić do domu. - To dobrze - odparła. - Nie mogę się doczekać, kiedy będę mógł wrócić do domu. - Nie mogę się doczekać, kiedy będę mógł wrócić do domu - powtórzył. - Nie mogę się doczekać, kiedy będę mógł wrócić do domu. - Nie mogę się doczekać, kiedy będę",Minus
0.5,10,0.5," Nigdy więcej nie wróce do tego hotelu, ponieważ rój pszczół jest już blisko. - Nie mogę uwierzyć, że to się stało. - Nie, nie, nie, nie. - Nie mogę uwierzyć, że to się stało. - Nie mogę uwierzyć, że to się stało. - Nie mogę uwierzyć, że to się stało. - Nie mogę uwierzyć, że to się stało. - Nie mogę uwierzyć, że to się stało. - Nie mogę uwierzyć, że to się stało. - Nie mogę uwierzyć",Minus
0.5,10,0.5," Nigdy więcej nie wróce do tego hotelu, ponieważ rój pszczół jest już w drodze. - A więc nie ma już nic do roboty? - zapytał. - Nie. - A więc nie ma już nic do roboty? - Nie. - A więc nie ma już nic do roboty? - Nie. - A więc nie ma już nic do roboty? - Nie. - A więc nie ma już nic do roboty? - Nie. - A więc nie ma już nic do roboty? - Nie. -",Minus
0.5,10,0.5," Nigdy więcej nie wróce do tego hotelu, ponieważ rój pszczół jest zbyt wielki, aby mógł się przedostać przez ogrodzenie. - Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie",Minus
0.5,10,0.5," Nigdy więcej nie wróce do tego hotelu, ponieważ rój pszczół nie jest w stanie mnie zabić. - Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie",Minus
0.5,10,0.5," Obsługa w hotelu była świetna, ałe nie było w niej nic, co mogłoby się równać z tym, co się działo w hotelu. W recepcji było ciemno, ale w recepcji było jasno. W recepcji było ciemno, ale w recepcji było jasno. W recepcji było ciemno, ale w recepcji było jasno. W recepcji było ciemno, ale w recepcji było jasno. W recepcji było ciemno, ale w recepcji było jasno. W recepcji było ciemno, ale w recepcji było jasno. W recepcji było ciemno, ale",Plus
0.5,10,0.5," Obsługa w hotelu była świetna, ałe nie było tam żadnych kamer. - A co z tym? - zapytał. - Nie wiem. - A co z tym? - Nie wiem. - A co z tym? - Nie wiem. - A co z tym? - Nie wiem. - A co z tym? - Nie wiem. - A co z tym? - Nie wiem. - A co z tym? - Nie wiem. - A co z tym? - Nie wiem. - A",Plus
0.5,10,0.5," Obsługa w hotelu była świetna, ałe nie było w niej nic, co mogłoby się przydać. - Nie ma sprawy - powiedział. - W takim razie chodźmy. - Nie ma sprawy - odparła. - W takim razie chodźmy. - Nie ma sprawy - powtórzył. - W takim razie chodźmy. - Nie ma sprawy - powtórzyła. - W takim razie chodźmy. - Nie ma sprawy - powtórzył. - W takim razie chodźmy. - Nie ma sprawy - powtórzyła. - W takim razie chodźmy. - Nie",Plus
0.5,10,0.5," Obsługa w hotelu była świetna, ałe nie było tam nic do jedzenia. – Nie ma nic do jedzenia? – zapytał. – Nie ma nic do jedzenia. – A co z jedzeniem? – Nie ma nic do jedzenia. – A co z jedzeniem? – Nie ma nic do jedzenia. – A co z jedzeniem? – Nie ma nic do jedzenia. – A co z jedzeniem? – Nie ma nic do jedzenia. – A co z jedzeniem? – Nie ma nic do jedzenia. – A",Plus
0.5,10,0.5," Obsługa w hotelu była świetna, ałe nie było tam nikogo, kto by się tam kręcił. W końcu, kiedy już się ściemniło, a ja nie miałem nic do roboty, poszedłem do hotelu i zamówiłem taksówkę. Wsiadłem do niej i pojechałem do hotelu. Po drodze spotkałem dwóch mężczyzn, którzy byli w moim pokoju. Jeden z nich był bardzo miły, ale drugi, który był bardzo miły, powiedział, że nie ma nic przeciwko temu, żebym się z nim spotkał. W hotelu było bardzo",Plus
0.5,10,0.5," Obsługa w hotelu była świetna, ałe nie było w niej nic, co mogłoby się przydać. W recepcji nie było nikogo, kto mógłby się zająć obsługą. - To nie jest hotel dla turystów - powiedział. - To jest hotel dla turystów. - To nie jest hotel dla turystów - powtórzył. - To jest hotel dla turystów. - To nie jest hotel dla turystów. To jest hotel dla turystów. - To nie jest hotel dla turystów. To jest hotel dla turystów. - To nie jest hotel dla",Plus
0.5,10,0.5," Obsługa w hotelu była świetna, ałe nie było w niej nic, co mogłoby się równać z tym, co w niej było. W recepcji było ciemno, ale nie było też nikogo, kto mógłby się tam dostać. W recepcji było ciemno, ale nie było też nikogo, kto mógłby się tam dostać. W recepcji było ciemno, ale nie było nikogo, kto mógłby się tam dostać. W recepcji było ciemno, ale nie było nikogo, kto mógłby się tam dostać. W recepcji było ciemno, ale nie",Plus
0.5,10,0.5," Obsługa w hotelu była świetna, ałe nie było tam nic do jedzenia. - Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie",Plus
0.5,10,0.5," Obsługa w hotelu była świetna, ałe nie było tam nic do roboty. W recepcji było pusto, ale w recepcji było pusto. W recepcji było pusto, ale w recepcji było pusto. W recepcji było pusto, ale w recepcji było pusto. W recepcji było pusto, ale w recepcji było pusto. W recepcji było pusto, ale w recepcji było pusto. W recepcji było pusto, ale w recepcji było pusto. W recepcji było pusto, ale w recepcji było pusto. W recepcji było pusto, ale w",Plus
0.5,10,0.5," Obsługa w hotelu była świetna, ałe nie było w niej nic, co mogłoby się równać z tym, co w niej było. W końcu, kiedy już się przyzwyczaiłam, że nie ma w niej nic, co mogłoby się równać z tym, co w niej było, nie mogłam się powstrzymać, żeby nie spojrzeć na nią i nie zapytać, co się stało. - Nie wiem, co się stało - powiedziałam. - Nie wiem, co się stało. - Nie wiem, co się stało. -",Plus
0.5,10,0.5," Widoki z okna hotelowego były przepiękne, owalna, z ciemnymi, lekko skośnymi oczami. – To jest to – powiedziała. – To jest to. – Co? – To jest to. – Co? – To jest to. – Co? – To jest to. – Co? – To jest to. – Co? – To jest to. – Co? – To jest to. – Co? – To jest to. – Co? – To jest to.",Plus
0.5,10,0.5," Widoki z okna hotelowego były przepiękne, owalna, z lekko zaokrąglonymi, lekko zaokrąglonymi ramionami. Wokół nich, na tle nieba, widać było, że są to drzewa, a nie drzewa. Wokół nich, na tle nieba, widać było, że są to drzewa, a nie drzewa. Wokół nich, na tle nieba, widać było, że są to drzewa, a nie drzewa. Wokół nich, na tle nieba, widać było, że są",Plus
0.5,10,0.5," Widoki z okna hotelowego były przepiękne, owalna, z białymi, złotymi i zielonymi kwiatami. Wokół nich stały wysokie, drewniane ławki, a na nich stały dwa krzesła. Wokół nich stały stoliki, a na nich stały butelki z wodą mineralną i kieliszki. Na jednym z nich stał duży, okrągły kieliszek, a na nim leżała otwarta butelka z wodą mineralną. Na drugim stoliku stała butelka z wodą mineralną. Na stoliku obok stała butelka z wodą mineralną.",Plus
0.5,10,0.5," Widoki z okna hotelowego były przepiękne, owalna, z białymi, złotymi i zielonymi kwiatami. Wokół nich stały stoliki, a na nich stały butelki i kieliszki. Na jednym z nich stał kieliszek z szampanem. Na drugim z kolei stał kieliszek z szampanem. Na trzecim stoliku stał kieliszek z szampanem. Na czwartym stoliku stał kieliszek z szampanem. Na czwartym stoliku stał kieliszek z szampanem. Na czwartym stoliku stał kieliszek z szampanem. Na czwartym stoliku stał kieliszek",Plus
0.5,10,0.5," Widoki z okna hotelowego były przepiękne, owalna, z ciemnymi, lekko skośnymi oczami. Wokół nich, na tle nieba, widać było tylko morze. - To jest mój dom - powiedziała. - To jest mój dom. - To jest mój dom - powtórzyła. - To jest mój dom. - To jest mój dom - powtórzyła. - To jest mój dom. - To jest mój dom - powtórzyła. - To jest mój dom. - To jest mój dom - powtórzyła",Plus
0.5,10,0.5," Widoki z okna hotelowego były przepiękne, owalna, z białymi, złotymi i srebrnymi kwiatami. - To jest mój dom - powiedziała. - Mój dom. - To jest mój dom - powtórzyła. - Mój dom. - Mój dom. - Mój dom. - Mój dom. - Mój dom. - Mój dom. - Mój dom. - Mój dom. - Mój dom. - Mój dom. - Mój dom. - Mój dom. - Mój dom. - Mój dom.",Plus
0.5,10,0.5," Widoki z okna hotelowego były przepiękne, owalna, z ciemnymi, smukłymi włosami. W ręku trzymała bukiet kwiatów. – To dla ciebie – powiedziała. – Dla mnie. – To dla mnie – powtórzyła. – Dla mnie. – Dla mnie? – powtórzył. – Dla mnie. – Dla mnie? – powtórzył. – Dla mnie. – Dla mnie? – powtórzył. – Dla mnie. – Dla mnie? – powtórzył. – Dla mnie. – Dla mnie? –",Plus
0.5,10,0.5," Widoki z okna hotelowego były przepiękne, owalna, z czarnymi, lekko wygiętymi w łuk ramionami. - To jest mój dom - powiedziała. - Mój dom. - To jest mój dom - powtórzyła. - Mój dom. - Nie, nie - powiedział. - To jest mój dom. - To jest mój dom. - To jest mój dom. - To jest mój dom. - To jest mój dom. - To jest mój dom. - To jest mój dom. - To",Plus
0.5,10,0.5," Widoki z okna hotelowego były przepiękne, owalna, z czarnymi, niebieskimi i zielonymi kwiatami. - To jest mój dom - powiedziała. - Nie wiem, czy to jest mój dom, czy mój. - To jest mój dom - powtórzyła. - Nie wiem, czy to jest mój dom. - Nie wiem, czy to jest mój dom. - Nie wiem, czy to jest mój dom. - Nie wiem, czy to jest mój dom. - Nie wiem, czy to",Plus
0.5,10,0.5," Widoki z okna hotelowego były przepiękne, owalna, z białymi kwiatami, które wyglądały jak kwiaty. - To jest mój dom - powiedziała. - To jest mój dom. - To jest mój dom - powtórzyła. - To jest mój dom. - To jest mój dom - powtórzyła. - To jest mój dom. - To jest mój dom - powtórzyła. - To jest mój dom. - To jest mój dom - powtórzyła. - To jest mój dom. - To jest mój dom -",Plus
0.5,10,0.5," Jedzenie w hotelu było przepyszne, ałe nie było w nim nic, co by przypominało o jedzeniu. - To jest to, co mi się podoba - powiedział. - To jest to, co mi się podoba. - To jest to, co mi się podoba - powtórzył. - To jest to, co mi się podoba. - To jest to, co mi się podoba - powtórzył. - To jest to, co mi się podoba. - To jest to, co mi się podoba - powtórzył",Plus
0.5,10,0.5," Jedzenie w hotelu było przepyszne, ałe nie miałam ochoty na jedzenie. Wzięłam więc z lodówki butelkę wody i zaczęłam się zastanawiać, czy nie powinnam jej wypić. Nie chciałam, żeby mnie ktoś zobaczył. W końcu jednak zdecydowałam się na to. Poszłam do kuchni i zaczęłam przygotowywać kolację. Po chwili usłyszałam, jak ktoś otwiera drzwi. – Cześć, mamo. – Cześć, mamo. – Cześć, mamo. – Cześć, mamo. – Cześć, mamo. – Cześć, mamo",Plus
0.5,10,0.5," Jedzenie w hotelu było przepyszne, ałe nie było to coś, co można by nazwać „posiłkiem”. W restauracji było mnóstwo ludzi, którzy mieli ochotę na coś do jedzenia. W restauracji było mnóstwo ludzi, którzy chcieli coś zjeść. W restauracji było mnóstwo ludzi, którzy chcieli coś zjeść. W restauracji było mnóstwo ludzi, którzy chcieli coś zjeść. W restauracji było mnóstwo ludzi, którzy chcieli coś zjeść. W restauracji było mnóstwo ludzi, którzy chcieli coś zjeść. W restauracji było mnóstwo ludzi,",Plus
0.5,10,0.5," Jedzenie w hotelu było przepyszne, ałe nie miałam ochoty na jedzenie. W końcu, kiedy już się położyłam, usłyszałam, że ktoś się zbliża. – To ja, Kate. – To ja, Kate. – Co się stało? – Nie wiem. – Co się stało? – Nie wiem. – Co się stało? – Nie wiem. – Co się stało? – Nie wiem. – Co się stało? – Nie wiem. – Co się stało? – Nie wiem. –",Plus
0.5,10,0.5," Jedzenie w hotelu było przepyszne, ałe nie było w nim nic, co mogłoby się równać z tym, co w nim było. W pokoju było ciepło, a na ścianach wisiały obrazy. W pokoju było ciepło, a na ścianach wisiały obrazy. Na ścianach wisiały obrazy, a na ścianach wisiały obrazy. W pokoju było ciepło, a na ścianach wisiały obrazy. W pokoju było ciepło, a na ścianach wisiały obrazy. W pokoju było ciepło, a na ścianach wisiały obrazy. W pokoju było ciepło,",Plus
0.5,10,0.5," Jedzenie w hotelu było przepyszne, ałe nie miałam ochoty na żadne jedzenie. W końcu jednak udało mi się znaleźć coś do jedzenia. Poszłam do kuchni, żeby się przebrać. Po drodze do pokoju zastałam tam mamę, która siedziała przy stole i rozmawiała z kimś przez telefon. – Co się stało? – zapytałam. – Nie wiem. – Mama pokręciła głową. – Nie wiem, co się stało. – Co się stało? – zapytałam. – Nie wiem. – Mama pokręciła głową.",Plus
0.5,10,0.5," Jedzenie w hotelu było przepyszne, ałe nie miałam ochoty na żadne jedzenie. W końcu jednak zdecydowałam się na coś, co było dla mnie naprawdę ważne. Poszłam do łazienki, żeby się umyć, i kiedy wróciłam, zastałam tam tylko dwie osoby. Jedna z nich była ubrana w białą sukienkę, a druga w czarną. Obie były ubrane w czarne, obcisłe spodnie i czarne buty. Obie miały na sobie czarne, obcisłe sukienki. Obie miały na sobie czarne, obcisłe",Plus
0.5,10,0.5," Jedzenie w hotelu było przepyszne, ałe nie miałam ochoty na żadne jedzenie. W końcu jednak zdecydowałam się na to, co było najlepsze. – Nie ma sprawy – powiedziałam. – W takim razie chodźmy do mojego pokoju. – Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie,",Plus
0.5,10,0.5," Jedzenie w hotelu było przepyszne, ałe nie miałam ochoty na jedzenie. Poszłam do kuchni, żeby się przebrać. Po drodze do pokoju zastałam mamę, która siedziała na łóżku i czytała książkę. - Cześć, mamo - powiedziałam. - Cześć, mamo. - Cześć, mamo. - Cześć, mamo. - Cześć, mamo. - Cześć, mamo. - Cześć, mamo. - Cześć, mamo. - Cześć, mamo. - Cześć, mamo. - Cześć, mamo. -",Plus
0.5,10,0.5," Jedzenie w hotelu było przepyszne, ałe nie miałam ochoty na jedzenie. W końcu jednak udało mi się znaleźć coś do jedzenia. - Nie ma sprawy - powiedziałam, kiedy kelnerka przyniosła mi talerz. - Nie ma sprawy. - Nie ma sprawy. - Wzięłam talerz i usiadłam na krześle. - To co, idziemy? - Tak. - Pokręciłam głową. - Nie, nie. - Wzięłam głęboki oddech. - Nie, nie. - Nie, nie.",Plus
0.5,10,0.5," Sen w hotelowym pokoju był fantastyczny, ałe nie było tam nic, co mogłoby się równać z tym, co w nim było. Wszędzie było pełno książek, a na ścianach wisiały obrazy, które w ciągu ostatnich kilku lat stały się modne. Na ścianach wisiały obrazy, które miały przedstawiać sceny z życia w Nowym Jorku. Na ścianie wisiał obraz przedstawiający kobietę, która w czasie wojny była sanitariuszką. Na ścianie wisiał obraz przedstawiający kobietę, która w czasie wojny była sanitariuszką. Na ścianie wisiał",Plus
0.5,10,0.5," Sen w hotelowym pokoju był fantastyczny, owalny, z mnóstwem okien, z których rozciągał się widok na miasto. Wokół niego rozciągały się pola, a na nich rosły drzewa. Wszędzie widać było ludzi, którzy spacerowali po ulicach. Wszędzie było pełno ludzi. Wszędzie było pełno ludzi. Wszędzie było pełno ludzi. Wszędzie było pełno ludzi. Wszędzie było pełno ludzi. Wszędzie było pełno ludzi. Wszędzie było pełno ludzi. Wszędzie było pełno ludzi.",Plus
0.5,10,0.5," Sen w hotelowym pokoju był fantastyczny, owalny, z mnóstwem okien i balkonów. Wokół niego rozciągały się pola, a na nich, na trawie, leżały porozrzucane zabawki. Wszędzie stały wielkie, kolorowe zabawki. Na jednej z nich, na trawie, leżała mała dziewczynka. Jej twarz była biała jak kreda. - To moja mama - powiedziała. - To moja mama. - To moja mama - powtórzyła. - To moja mama. - To moja mama - powtórzyła. -",Plus
0.5,10,0.5," Sen w hotelowym pokoju był fantastyczny, owalny, z mnóstwem okien, które wychodziły na ogród. Wokół niego rozciągał się ogród, a na nim, na trawie, stały dwa drzewa. Na jednym z nich, na trawie, siedział mężczyzna, który wyglądał na mężczyznę. Był ubrany w dżinsy i koszulę w kratę. Na drugim, na trawie, siedział mężczyzna, który wyglądał na mężczyznę. Na trzecim, na trawie, siedział mężczyzna, który wyglądał na mężczyznę. Na czwartym, na trawie",Plus
